FlashID,SubID,CardType,Brand,FlashName,MaxPhyBlockPerPlaneCE,MaxRetryNum,MaxRereadNum,ECCMode,ToggleEnable,DQSDelay,SetROSC,FMOSCValue,CycleTime,FwCycleTime,CPUClock,SetCtrlDriving,CtrlDriving,SetIODriving,IODriving,LCEnable,LC_00,LC_01,LC_02,FlashType,ScriptID,ThreadNumber,SLCBoundary,FlashDrivingEnable,FlashDriving,DowngradeOption,USB_PWM_ENA,USBInitOption,USBRequestOverRide,DisableSetFp,AutoDisPWMoption,FastLoadCodeoption,HotResetLoadCodeOption,USBIniOverRide,USBOverRide,NotDelayEnableU1U2,NotDisableU1U2,OverwriteUFI_28,OverRideCPUINT,CPUIT0,CPUIE,DisableAutoRst,OverRideCXW,WatchDogCount,SUSPENDNotStopClK,RadomRW,OverWriteSCSICMD,HomoMode,BCTEnable,FWBCTEnable,LoadTLC_FW,FullFirmwareBlock,FirmwarePageFileName,BinFileName,BinFileNameLLF,BootLoaderBin,PreBootLoaderBIN,ReadRetryTable,ReadRetryBin,LLFBlock,LLFBlockECC,SupportCacheRead,SupportCacheWrite,SLCPageSectorPerPlane,SLCPagePlanePerPage,SLCPageCEPerPage,SetCleanThread,CleanThreadNum,FwCycleTime_Write,SetROSC_Write,Fw_FMOSCValue_Write,MaxSLCBasePage,CasualBlockNum,Write_SLC_Mode_Enable,FAT_Cluster_Size,BBPercent,TuneOSCSafe
"0x2C,0x88,0x04,0x4B,0xA9,0x00",0x00-11,11,Micron,L74,2048,20,3,24,0x10,0x04,0x01,133,33,12,0x05,0,0x00,0,0x00,1,0x00,0x00,0x00,MLC,0x00,4,0,0,0,0x00,0x00,0x08,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,,1,0,0,0,0x00,L84A,10_D1_MLC_256.bin,10_D1_MLC_256.bin,BootLoader.BIN,PreBootLoader.BIN,,10_MLC_RR_Micron.bin,1960,0,1,1,2,4,2,0,0,0,0x00,0,0,0,0,0,6.500000,0
"0x2C,0x84,0x64,0x3C,0xA5,0x00",0x00-00,0,Micron,L85-0x84,1024,20,3,40,0x10,0x04,0x00,133,33,20,0x05,0,0x00,1,0x01,1,0x00,0x00,0x00,MLC,0x00,6,0,0,0,0x00,0x00,0x08,0x03,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,,1,0,0,0,0x00,L85A,19_MLC_384.bin,19_MLC_384.bin,BootLoader.BIN,PreBootLoader.BIN,,10_MLC_RR_Micron.bin,1960,0,1,1,2,1,1,1,4,20,0x01,133,256,4,1,64,6.500000,0
"0x2C,0x84,0x64,0x3C,0xA5,0x00",0x00-01,1,Micron,L85-0x84,1024,20,3,40,0x10,0x04,0x00,133,33,20,0x05,0,0x00,1,0x01,1,0x00,0x00,0x00,MLC,0x00,6,0,0,0,0x00,0x00,0x08,0x03,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,,1,0,0,0,0x00,L85A,19_MLC_384.bin,19_MLC_384.bin,BootLoader.BIN,PreBootLoader.BIN,,10_MLC_RR_Micron.bin,1960,0,1,1,2,2,1,1,4,20,0x01,133,256,4,1,64,6.500000,0
"0x2C,0x84,0x64,0x3C,0xA5,0x00",0x00-02,2,Micron,L85-0x84,1024,20,3,40,0x10,0x04,0x00,133,33,20,0x05,0,0x00,1,0x01,1,0x00,0x00,0x00,MLC,0x00,6,0,0,0,0x00,0x00,0x08,0x03,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,,1,0,0,0,0x00,L85A,19_MLC_384.bin,19_MLC_384.bin,BootLoader.BIN,PreBootLoader.BIN,,10_MLC_RR_Micron.bin,1960,0,1,1,2,4,1,1,4,20,0x01,133,256,4,1,64,6.500000,0
"0x2C,0x84,0x64,0x3C,0xA5,0x00",0x00-03,3,Micron,L85-0x84,1024,20,3,40,0x10,0x04,0x00,133,33,20,0x05,0,0x00,1,0x01,1,0x00,0x00,0x00,MLC,0x00,6,0,0,0,0x00,0x00,0x08,0x03,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,,1,0,0,0,0x00,L85A,19_MLC_384.bin,19_MLC_384.bin,BootLoader.BIN,PreBootLoader.BIN,,10_MLC_RR_Micron.bin,1960,0,1,1,2,1,2,1,4,20,0x01,133,256,4,1,64,6.500000,0
"0x2C,0x84,0x64,0x3C,0xA5,0x00",0x00-04,4,Micron,L85-0x84,1024,20,3,24,0x10,0x04,0x00,133,33,12,0x05,0,0x03,1,0x03,1,0x00,0x00,0x00,MLC,0x00,3,0,0,0,0x00,0x00,0x31,0x0B,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,,1,0,0,0,0x00,L85A,19_MLC_384.bin,19_MLC_384.bin,BootLoader.BIN,PreBootLoader.BIN,,10_MLC_RR_Micron.bin,1960,0,1,1,2,2,2,1,4,12,0x00,133,256,4,1,128,6.500000,0
"0x2C,0x84,0x64,0x3C,0xA5,0x00",0x00-05,5,Micron,L85-0x84,1024,20,3,40,0x10,0x04,0x00,133,33,20,0x05,0,0x00,1,0x01,1,0x00,0x00,0x00,MLC,0x00,6,0,0,0,0x00,0x00,0x08,0x03,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,,1,0,0,0,0x00,L85A,19_MLC_384.bin,19_MLC_384.bin,BootLoader.BIN,PreBootLoader.BIN,,10_MLC_RR_Micron.bin,1960,0,1,1,2,4,2,1,4,20,0x01,133,256,4,1,64,6.500000,0
"0x2C,0x84,0x64,0x3C,0xA5,0x00",0x00-06,6,Micron,L85-0x84,1024,20,3,40,0x10,0x04,0x00,133,33,20,0x05,0,0x00,1,0x01,1,0x00,0x00,0x00,MLC,0x00,6,0,0,0,0x00,0x00,0x08,0x03,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,,1,0,0,0,0x00,L85A,19_MLC_384.bin,19_MLC_384.bin,BootLoader.BIN,PreBootLoader.BIN,,10_MLC_RR_Micron.bin,1960,0,1,1,2,1,4,1,4,20,0x01,133,256,4,1,64,6.500000,0
"0x2C,0x84,0x64,0x3C,0xA5,0x00",0x00-07,7,Micron,L85-0x84,1024,20,3,40,0x10,0x04,0x00,133,33,20,0x05,0,0x00,1,0x01,1,0x00,0x00,0x00,MLC,0x00,6,0,0,0,0x00,0x00,0x08,0x03,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,,1,0,0,0,0x00,L85A,19_MLC_384.bin,19_MLC_384.bin,BootLoader.BIN,PreBootLoader.BIN,,10_MLC_RR_Micron.bin,1960,0,1,1,2,2,4,1,4,20,0x01,133,256,4,1,64,6.500000,0
"0x2C,0x84,0x64,0x3C,0xA5,0x00",0x00-08,8,Micron,L85-0x84,1024,20,3,40,0x10,0x04,0x00,133,33,20,0x05,0,0x00,1,0x01,1,0x00,0x00,0x00,MLC,0x00,6,0,0,0,0x00,0x00,0x08,0x03,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,,1,0,0,0,0x00,L85A,19_MLC_384.bin,19_MLC_384.bin,BootLoader.BIN,PreBootLoader.BIN,,10_MLC_RR_Micron.bin,1960,0,1,1,2,4,4,1,4,20,0x01,133,256,4,1,64,6.500000,0
"0x2C,0x84,0x64,0x3C,0xA5,0x00",0x00-09,9,Micron,L85-0x84,1024,20,3,40,0x10,0x04,0x00,133,33,20,0x05,0,0x00,1,0x01,1,0x00,0x00,0x00,MLC,0x00,6,0,0,0,0x00,0x00,0x08,0x03,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,,1,0,0,0,0x00,L85A,19_MLC_384.bin,19_MLC_384.bin,BootLoader.BIN,PreBootLoader.BIN,,10_MLC_RR_Micron.bin,1960,0,1,1,2,1,2,1,4,20,0x01,133,256,4,1,64,6.500000,0
"0x2C,0x84,0x64,0x3C,0xA5,0x00",0x00-10,10,Micron,L85-0x84,1024,20,3,40,0x10,0x04,0x00,133,33,20,0x05,0,0x00,1,0x01,1,0x00,0x00,0x00,MLC,0x00,6,0,0,0,0x00,0x00,0x08,0x03,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,,1,0,0,0,0x00,L85A,19_MLC_384.bin,19_MLC_384.bin,BootLoader.BIN,PreBootLoader.BIN,,10_MLC_RR_Micron.bin,1960,0,1,1,2,2,2,1,4,20,0x01,133,256,4,1,64,6.500000,0
"0x2C,0x84,0x64,0x3C,0xA5,0x00",0x00-11,11,Micron,L85-0x84,1024,20,3,40,0x10,0x04,0x00,133,33,20,0x05,0,0x00,1,0x01,1,0x00,0x00,0x00,MLC,0x00,6,0,0,0,0x00,0x00,0x08,0x03,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,,1,0,0,0,0x00,L85A,19_MLC_384.bin,19_MLC_384.bin,BootLoader.BIN,PreBootLoader.BIN,,10_MLC_RR_Micron.bin,1960,0,1,1,2,4,2,1,4,20,0x01,133,256,4,1,64,6.500000,0
"0x2C,0xA4,0x64,0x3C,0xA5,0x00",0x00-00,0,Micron,L85-0xA4,1024,20,3,40,0x10,0x04,0x01,133,33,12,0x05,0,0x00,1,0x01,1,0x00,0x00,0x00,MLC,0x00,4,0,0,0,0x00,0x00,0x08,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,,1,0,0,0,0x00,L84A,19_MLC_384.bin,19_MLC_384.bin,BootLoader.BIN,PreBootLoader.BIN,,10_MLC_RR_Micron.bin,1960,0,1,1,2,1,1,0,0,0,0x00,0,256,0,0,0,6.500000,0
"0x2C,0xA4,0x64,0x3C,0xA5,0x00",0x00-01,1,Micron,L85-0xA4,1024,20,3,40,0x10,0x04,0x01,133,33,12,0x05,0,0x00,1,0x01,1,0x00,0x00,0x00,MLC,0x00,4,0,0,0,0x00,0x00,0x08,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,,1,0,0,0,0x00,L84A,19_MLC_384.bin,19_MLC_384.bin,BootLoader.BIN,PreBootLoader.BIN,,10_MLC_RR_Micron.bin,1960,0,1,1,2,2,1,0,0,0,0x00,0,256,0,0,0,6.500000,0
"0x2C,0xA4,0x64,0x3C,0xA5,0x00",0x00-02,2,Micron,L85-0xA4,1024,20,3,40,0x10,0x04,0x01,133,33,12,0x05,0,0x00,1,0x01,1,0x00,0x00,0x00,MLC,0x00,4,0,0,0,0x00,0x00,0x08,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,,1,0,0,0,0x00,L84A,19_MLC_384.bin,19_MLC_384.bin,BootLoader.BIN,PreBootLoader.BIN,,10_MLC_RR_Micron.bin,1960,0,1,1,2,4,1,0,0,0,0x00,0,256,0,0,0,6.500000,0
"0x2C,0xA4,0x64,0x3C,0xA5,0x00",0x00-03,3,Micron,L85-0xA4,1024,20,3,40,0x10,0x04,0x01,133,33,12,0x05,0,0x00,1,0x01,1,0x00,0x00,0x00,MLC,0x00,4,0,0,0,0x00,0x00,0x08,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,,1,0,0,0,0x00,L84A,19_MLC_384.bin,19_MLC_384.bin,BootLoader.BIN,PreBootLoader.BIN,,10_MLC_RR_Micron.bin,1960,0,1,1,2,1,2,0,0,0,0x00,0,256,0,0,0,6.500000,0
"0x2C,0xA4,0x64,0x3C,0xA5,0x00",0x00-04,4,Micron,L85-0xA4,1024,20,3,40,0x10,0x04,0x01,133,33,12,0x05,0,0x00,1,0x01,1,0x00,0x00,0x00,MLC,0x00,4,0,0,0,0x00,0x00,0x08,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,,1,0,0,0,0x00,L84A,19_MLC_384.bin,19_MLC_384.bin,BootLoader.BIN,PreBootLoader.BIN,,10_MLC_RR_Micron.bin,1960,0,1,1,2,2,2,0,0,0,0x00,0,256,0,0,0,6.500000,0
"0x2C,0xA4,0x64,0x3C,0xA5,0x00",0x00-05,5,Micron,L85-0xA4,1024,20,3,40,0x10,0x04,0x01,133,33,12,0x05,0,0x00,1,0x01,1,0x00,0x00,0x00,MLC,0x00,4,0,0,0,0x00,0x00,0x08,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,,1,0,0,0,0x00,L84A,19_MLC_384.bin,19_MLC_384.bin,BootLoader.BIN,PreBootLoader.BIN,,10_MLC_RR_Micron.bin,1960,0,1,1,2,4,2,0,0,0,0x00,0,256,0,0,0,6.500000,0
"0x2C,0xA4,0x64,0x3C,0xA5,0x00",0x00-06,6,Micron,L85-0xA4,1024,20,3,40,0x10,0x04,0x01,133,33,12,0x05,0,0x00,1,0x01,1,0x00,0x00,0x00,MLC,0x00,4,0,0,0,0x00,0x00,0x08,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,,1,0,0,0,0x00,L84A,19_MLC_384.bin,19_MLC_384.bin,BootLoader.BIN,PreBootLoader.BIN,,10_MLC_RR_Micron.bin,1960,0,1,1,2,1,4,0,0,0,0x00,0,256,0,0,0,6.500000,0
"0x2C,0xA4,0x64,0x3C,0xA5,0x00",0x00-07,7,Micron,L85-0xA4,1024,20,3,40,0x10,0x04,0x01,133,33,12,0x05,0,0x00,1,0x01,1,0x00,0x00,0x00,MLC,0x00,4,0,0,0,0x00,0x00,0x08,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,,1,0,0,0,0x00,L84A,19_MLC_384.bin,19_MLC_384.bin,BootLoader.BIN,PreBootLoader.BIN,,10_MLC_RR_Micron.bin,1960,0,1,1,2,2,4,0,0,0,0x00,0,256,0,0,0,6.500000,0
"0x2C,0xA4,0x64,0x3C,0xA5,0x00",0x00-08,8,Micron,L85-0xA4,1024,20,3,40,0x10,0x04,0x01,133,33,12,0x05,0,0x00,1,0x01,1,0x00,0x00,0x00,MLC,0x00,4,0,0,0,0x00,0x00,0x08,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,,1,0,0,0,0x00,L84A,19_MLC_384.bin,19_MLC_384.bin,BootLoader.BIN,PreBootLoader.BIN,,10_MLC_RR_Micron.bin,1960,0,1,1,2,4,4,0,0,0,0x00,0,256,0,0,0,6.500000,0
"0x2C,0xA4,0x64,0x3C,0xA5,0x00",0x00-09,9,Micron,L85-0xA4,1024,20,3,40,0x10,0x04,0x01,133,33,12,0x05,0,0x00,1,0x01,1,0x00,0x00,0x00,MLC,0x00,4,0,0,0,0x00,0x00,0x08,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,,1,0,0,0,0x00,L84A,19_MLC_384.bin,19_MLC_384.bin,BootLoader.BIN,PreBootLoader.BIN,,10_MLC_RR_Micron.bin,1960,0,1,1,2,1,2,0,0,0,0x00,0,256,0,0,0,6.500000,0
"0x2C,0xA4,0x64,0x3C,0xA5,0x00",0x00-10,10,Micron,L85-0xA4,1024,20,3,40,0x10,0x04,0x01,133,33,12,0x05,0,0x00,1,0x01,1,0x00,0x00,0x00,MLC,0x00,4,0,0,0,0x00,0x00,0x08,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,,1,0,0,0,0x00,L84A,19_MLC_384.bin,19_MLC_384.bin,BootLoader.BIN,PreBootLoader.BIN,,10_MLC_RR_Micron.bin,1960,0,1,1,2,2,2,0,0,0,0x00,0,256,0,0,0,6.500000,0
"0x2C,0xA4,0x64,0x3C,0xA5,0x00",0x00-11,11,Micron,L85-0xA4,1024,20,3,40,0x10,0x04,0x01,133,33,12,0x05,0,0x00,1,0x01,1,0x00,0x00,0x00,MLC,0x00,4,0,0,0,0x00,0x00,0x08,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,,1,0,0,0,0x00,L84A,19_MLC_384.bin,19_MLC_384.bin,BootLoader.BIN,PreBootLoader.BIN,,10_MLC_RR_Micron.bin,1960,0,1,1,2,4,2,0,0,0,0x00,0,256,0,0,0,6.500000,0
"0x2C,0x84,0x64,0x54,0xA9,0x00",0x00-00,0,Micron,L95B,1024,20,3,64,0x10,0x04,0x01,133,33,12,0x05,0,0x00,1,0x01,1,0x00,0x00,0x00,MLC,0x00,4,0,0,0,0x00,0x00,0x08,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,,1,0,0,0,0x00,L84A,19_MLC_384.bin,19_MLC_384.bin,BootLoader.BIN,PreBootLoader.BIN,,10_MLC_RR_Micron.bin,1960,0,1,1,2,1,1,0,0,0,0x00,0,0,0,0,0,6.500000,0
"0x2C,0x84,0x64,0x54,0xA9,0x00",0x00-01,1,Micron,L95B,1024,20,3,64,0x10,0x04,0x01,133,33,12,0x05,0,0x00,1,0x01,1,0x00,0x00,0x00,MLC,0x00,4,0,0,0,0x00,0x00,0x08,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,,1,0,0,0,0x00,L84A,19_MLC_384.bin,19_MLC_384.bin,BootLoader.BIN,PreBootLoader.BIN,,10_MLC_RR_Micron.bin,1960,0,1,1,2,2,1,0,0,0,0x00,0,0,0,0,0,6.500000,0
"0x2C,0x84,0x64,0x54,0xA9,0x00",0x00-02,2,Micron,L95B,1024,20,3,64,0x10,0x04,0x01,133,33,12,0x05,0,0x00,1,0x01,1,0x00,0x00,0x00,MLC,0x00,4,0,0,0,0x00,0x00,0x08,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,,1,0,0,0,0x00,L84A,19_MLC_384.bin,19_MLC_384.bin,BootLoader.BIN,PreBootLoader.BIN,,10_MLC_RR_Micron.bin,1960,0,1,1,2,4,1,0,0,0,0x00,0,0,0,0,0,6.500000,0
"0x2C,0x84,0x64,0x54,0xA9,0x00",0x00-03,3,Micron,L95B,1024,20,3,64,0x10,0x04,0x01,133,33,12,0x05,0,0x00,1,0x01,1,0x00,0x00,0x00,MLC,0x00,4,0,0,0,0x00,0x00,0x08,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,,1,0,0,0,0x00,L84A,19_MLC_384.bin,19_MLC_384.bin,BootLoader.BIN,PreBootLoader.BIN,,10_MLC_RR_Micron.bin,1960,0,1,1,2,1,2,0,0,0,0x00,0,0,0,0,0,6.500000,0
"0x2C,0x84,0x64,0x54,0xA9,0x00",0x00-04,4,Micron,L95B,1024,20,3,64,0x10,0x04,0x01,133,33,12,0x05,0,0x00,1,0x01,1,0x00,0x00,0x00,MLC,0x00,4,0,0,0,0x00,0x00,0x08,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,,1,0,0,0,0x00,L84A,19_MLC_384.bin,19_MLC_384.bin,BootLoader.BIN,PreBootLoader.BIN,,10_MLC_RR_Micron.bin,1960,0,1,1,2,2,2,0,0,0,0x00,0,0,0,0,0,6.500000,0
"0x2C,0x84,0x64,0x54,0xA9,0x00",0x00-05,5,Micron,L95B,1024,20,3,64,0x10,0x04,0x01,133,33,12,0x05,0,0x00,1,0x01,1,0x00,0x00,0x00,MLC,0x00,4,0,0,0,0x00,0x00,0x08,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,,1,0,0,0,0x00,L84A,19_MLC_384.bin,19_MLC_384.bin,BootLoader.BIN,PreBootLoader.BIN,,10_MLC_RR_Micron.bin,1960,0,1,1,2,4,2,0,0,0,0x00,0,0,0,0,0,6.500000,0
"0x2C,0x84,0x64,0x54,0xA9,0x00",0x00-06,6,Micron,L95B,1024,20,3,64,0x10,0x04,0x01,133,33,12,0x05,0,0x00,1,0x01,1,0x00,0x00,0x00,MLC,0x00,4,0,0,0,0x00,0x00,0x08,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,,1,0,0,0,0x00,L84A,19_MLC_384.bin,19_MLC_384.bin,BootLoader.BIN,PreBootLoader.BIN,,10_MLC_RR_Micron.bin,1960,0,1,1,2,1,4,0,0,0,0x00,0,0,0,0,0,6.500000,0
"0x2C,0x84,0x64,0x54,0xA9,0x00",0x00-07,7,Micron,L95B,1024,20,3,64,0x10,0x04,0x01,133,33,12,0x05,0,0x00,1,0x01,1,0x00,0x00,0x00,MLC,0x00,4,0,0,0,0x00,0x00,0x08,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,,1,0,0,0,0x00,L84A,19_MLC_384.bin,19_MLC_384.bin,BootLoader.BIN,PreBootLoader.BIN,,10_MLC_RR_Micron.bin,1960,0,1,1,2,2,4,0,0,0,0x00,0,0,0,0,0,6.500000,0
"0x2C,0x84,0x64,0x54,0xA9,0x00",0x00-08,8,Micron,L95B,1024,20,3,64,0x10,0x04,0x01,133,33,12,0x05,0,0x00,1,0x01,1,0x00,0x00,0x00,MLC,0x00,4,0,0,0,0x00,0x00,0x08,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,,1,0,0,0,0x00,L84A,19_MLC_384.bin,19_MLC_384.bin,BootLoader.BIN,PreBootLoader.BIN,,10_MLC_RR_Micron.bin,1960,0,1,1,2,4,4,0,0,0,0x00,0,0,0,0,0,6.500000,0
"0x2C,0x84,0x64,0x54,0xA9,0x00",0x00-09,9,Micron,L95B,1024,20,3,64,0x10,0x04,0x01,133,33,12,0x05,0,0x00,1,0x01,1,0x00,0x00,0x00,MLC,0x00,4,0,0,0,0x00,0x00,0x08,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,,1,0,0,0,0x00,L84A,19_MLC_384.bin,19_MLC_384.bin,BootLoader.BIN,PreBootLoader.BIN,,10_MLC_RR_Micron.bin,1960,0,1,1,2,1,2,0,0,0,0x00,0,0,0,0,0,6.500000,0
"0x2C,0x84,0x64,0x54,0xA9,0x00",0x00-10,10,Micron,L95B,1024,20,3,64,0x10,0x04,0x01,133,33,12,0x05,0,0x00,1,0x01,1,0x00,0x00,0x00,MLC,0x00,4,0,0,0,0x00,0x00,0x08,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,,1,0,0,0,0x00,L84A,19_MLC_384.bin,19_MLC_384.bin,BootLoader.BIN,PreBootLoader.BIN,,10_MLC_RR_Micron.bin,1960,0,1,1,2,2,2,0,0,0,0x00,0,0,0,0,0,6.500000,0
"0x2C,0x84,0x64,0x54,0xA9,0x00",0x00-11,11,Micron,L95B,1024,20,3,64,0x10,0x04,0x01,133,33,12,0x05,0,0x00,1,0x01,1,0x00,0x00,0x00,MLC,0x00,4,0,0,0,0x00,0x00,0x08,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,,1,0,0,0,0x00,L84A,19_MLC_384.bin,19_MLC_384.bin,BootLoader.BIN,PreBootLoader.BIN,,10_MLC_RR_Micron.bin,1960,0,1,1,2,4,2,0,0,0,0x00,0,0,0,0,0,6.500000,0
"0x2C,0x64,0x64,0x3C,0xA5,0x04",0x00-00,0,Micron,L84C,524,20,3,40,0x10,0x04,0x01,133,33,16,0x05,0,0x00,1,0x01,1,0x00,0x00,0x00,MLC,0x00,4,0,0,0,0x00,0x00,0x08,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,,1,0,0,0,0x00,L84A,19_MLC_384.bin,19_MLC_384.bin,BootLoader.BIN,PreBootLoader.BIN,,10_MLC_RR_Micron.bin,1960,0,1,1,2,1,1,0,0,0,0x00,0,0,0,0,0,6.500000,0
"0x2C,0x64,0x64,0x3C,0xA5,0x04",0x00-01,1,Micron,L84C,524,20,3,40,0x10,0x04,0x01,133,33,16,0x05,0,0x00,1,0x01,1,0x00,0x00,0x00,MLC,0x00,4,0,0,0,0x00,0x00,0x08,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,,1,0,0,0,0x00,L84A,19_MLC_384.bin,19_MLC_384.bin,BootLoader.BIN,PreBootLoader.BIN,,10_MLC_RR_Micron.bin,1960,0,1,1,2,2,1,0,0,0,0x00,0,0,0,0,0,6.500000,0
"0x2C,0x64,0x64,0x3C,0xA5,0x04",0x00-02,2,Micron,L84C,524,20,3,40,0x10,0x04,0x01,133,33,16,0x05,0,0x00,1,0x01,1,0x00,0x00,0x00,MLC,0x00,4,0,0,0,0x00,0x00,0x08,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,,1,0,0,0,0x00,L84A,19_MLC_384.bin,19_MLC_384.bin,BootLoader.BIN,PreBootLoader.BIN,,10_MLC_RR_Micron.bin,1960,0,1,1,2,4,1,0,0,0,0x00,0,0,0,0,0,6.500000,0
"0x2C,0x64,0x64,0x3C,0xA5,0x04",0x00-03,3,Micron,L84C,524,20,3,40,0x10,0x04,0x01,133,33,16,0x05,0,0x00,1,0x01,1,0x00,0x00,0x00,MLC,0x00,4,0,0,0,0x00,0x00,0x08,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,,1,0,0,0,0x00,L84A,19_MLC_384.bin,19_MLC_384.bin,BootLoader.BIN,PreBootLoader.BIN,,10_MLC_RR_Micron.bin,1960,0,1,1,2,1,2,0,0,0,0x00,0,0,0,0,0,6.500000,0
